,TITLE,REGION,SPECIFIC REGION,HIGHEST,lat,lon,COAST,RIVERS,LAKES,WATERFALLS,OLD GROWTH,FALL FOLIAGE,WILDFLOWERS/MEADOWS,MOUNTAIN VIEWS,SUMMITS,WILDLIFE,RIDGES,ESTABLISHED CAMPSITES,DIFFICULTY,LABEL
1155,Gunn Peak,Central Cascades,Stevens Pass - West,6240.0,47.81638224,-121.4445877,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
1156,North Navarre Peak,North Cascades,Methow/Sawtooth,7963.0,48.1199,-120.3030333,0,0,0,0,0,1,1,1,1,0,0,0,moderately strenuous,0
1157,Mowich River,Mount Rainier Area,NW - Carbon River/Mowich,5000.0,46.9327,-121.8636167,0,1,1,0,1,0,1,0,0,1,0,0,strenuous,1
1158,Mount Margaret Snowshoe,Snoqualmie Region,Snoqualmie Pass,5200.0,47.3706312,-121.3580509,0,0,0,0,0,0,0,1,1,0,0,0,very strenuous,6
1159,Marten Lake,Snoqualmie Region,North Bend Area,3000.0,47.5596601,-121.5327761,0,1,1,1,0,0,0,0,0,0,0,0,strenuous,2
1160,Alaska Lake Snowshoe,Snoqualmie Region,Snoqualmie Pass,4200.0,47.4016512,-121.3736105,0,1,1,0,0,0,0,0,0,0,0,0,strenuous,12
1161,Spring Creek - Green Mountain,South Cascades,Dark Divide,5107.0,46.3305,-121.574,0,0,0,0,1,0,1,0,1,0,0,0,moderately strenuous,6
1162,Lake Edna,Central Cascades,Leavenworth Area,6735.0,47.60855,-120.8820333,0,0,1,0,0,0,1,1,0,0,0,0,very strenuous,12
1163,Klahhane Ridge Snowshoe,Olympic Peninsula,Northern Coast,6080.0,47.9837991,-123.4524399,0,0,0,0,0,0,0,1,0,0,0,0,moderately strenuous,5
1164,Keechelus Ridge Snowshoe,Snoqualmie Region,Snoqualmie Pass,4900.0,47.32250513,-121.3238668,0,0,0,0,0,0,0,1,0,0,0,0,strenuous,5
1165,Quartz Creek,South Cascades,Dark Divide,2500.0,46.18265,-121.8489167,0,1,0,0,0,0,0,0,0,0,0,1,moderate,1
1166,Red Bluff,Eastern Washington,Selkirk Range,3920.0,48.85635612,-117.2915758,0,1,0,0,1,0,1,0,0,1,0,1,moderate,1
1167,Pinnacle Lake,North Cascades,Mountain Loop Highway,3800.0,48.05868333,-121.736,0,0,1,0,0,0,1,1,0,0,0,0,moderate,12
1168,Phils Trail - Thrush Gap Loop,Issaquah Alps,Squak Mountain,2037.0,47.4818,-122.0541333,0,0,0,0,1,1,1,1,1,0,0,0,strenuous,6
1169,Pear Lake,Central Cascades,Leavenworth Area,5200.0,47.8680574,-121.0711275,0,0,1,0,0,0,1,1,0,0,0,1,very strenuous,8
1170,Pass Creek,Central Cascades,Stevens Pass - West,3250.0,47.926977,-121.276581,0,1,0,1,1,0,0,0,0,0,0,0,moderately strenuous,2
1171,Old Wagon Road Trail,Central Washington,Grand Coulee,2300.0,47.8657,-119.0833,0,0,0,0,0,0,1,0,0,1,0,0,easy,13
1172,Ohanapecosh Hot Springs,Mount Rainier Area,SE - Cayuse Pass/Stevens Canyon,2000.0,46.73305,-121.5692833,0,1,0,0,0,0,0,0,0,0,0,1,easy,1
1173,Neiderprum Trail,North Cascades,Mountain Loop Highway,3200.0,48.26154068,-121.7062747,0,0,0,0,0,0,0,0,0,0,0,0,moderately strenuous,9
1174,Mount Lillian,Central Cascades,Blewett Pass,6100.0,47.31148333,-120.53215,0,0,0,0,0,1,1,1,1,0,0,1,moderate,6
1175,Mount Forgotten,North Cascades,Mountain Loop Highway,6005.0,48.05734456,-121.4923096,0,1,0,1,1,0,1,1,1,0,0,0,very strenuous,2
1176,Monument Creek,North Cascades,Pasayten,7200.0,48.6562,-120.5127,0,0,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1177,Mount Pugh,North Cascades,Mountain Loop Highway,7201.0,48.14542813,-121.4161047,0,0,1,0,1,1,1,1,1,1,1,0,very strenuous,0
1178,Mount David,Central Cascades,Stevens Pass - East,7420.0,47.9632,-120.9454833,0,1,0,1,0,0,1,1,1,0,0,0,very strenuous,2
1179,Mission Ridge,Central Cascades,Stevens Pass - East,4963.0,47.4057966,-120.5075509,0,0,0,0,1,0,1,1,0,1,0,0,very strenuous,5
1180,Meadow Mountain,North Cascades,Mountain Loop Highway,5850.0,48.18938425,-121.3709048,0,1,0,0,1,0,1,1,0,1,1,1,very strenuous,8
1181,Martin Creek,North Cascades,Methow/Sawtooth,7260.0,48.1751,-120.2613,0,0,0,0,0,1,1,0,0,0,0,0,very strenuous,9
1182,Martin Lakes,North Cascades,Methow/Sawtooth,6840.0,48.2204,-120.2679,0,0,1,0,0,1,0,1,0,0,0,1,very strenuous,8
1183,Pear Lake via Meadow Creek,Central Cascades,Stevens Pass - West,5225.0,47.82738333,-121.2076167,0,0,0,1,1,1,1,1,0,1,1,1,very strenuous,10
1184,Meander Meadows,Central Cascades,Stevens Pass - East,4992.0,47.91825,-121.0873833,0,1,0,0,0,0,1,1,0,1,0,1,very strenuous,1
1185,Lyons Ferry State Park - Marmes Pond,Central Washington,Tri-Cities,750.0,46.59612855,-118.2178688,0,1,1,0,0,0,1,0,0,1,0,0,easy,13
1186,Merritt Lake and Lost Lake,Central Cascades,Stevens Pass - East,5023.0,47.79123333,-120.8848167,0,0,1,0,1,1,0,1,0,0,1,0,strenuous,12
1187,Louis Lake,North Cascades,Methow/Sawtooth,5360.0,48.4392,-120.531,0,0,1,0,1,0,1,1,0,0,0,1,very strenuous,8
1188,Magnet Creek,Snoqualmie Region,Salmon La Sac/Teanaway,4400.0,47.41040849,-120.6577671,0,0,0,0,0,0,1,1,0,0,1,0,strenuous,11
1189,Hat Rock-Yellow Jacket Pass,South Cascades,Dark Divide,5200.0,46.4323,-121.7626,0,0,0,0,0,0,1,1,1,0,0,0,moderately strenuous,6
1190,Windy Pass - Mount Catherine Snowshoe,Snoqualmie Region,Snoqualmie Pass,5052.0,47.3961128,-121.4025239,0,0,0,0,0,0,0,0,1,1,0,0,very strenuous,6
1191,Whistling Pig Meadow,Central Cascades,Entiat Mountains/Lake Chelan,5650.0,47.844,-120.6025333,0,1,0,0,0,0,1,0,0,1,0,1,strenuous,1
1192,Wenatchee Ridge Snowshoe (Lake Wenatchee Area),Central Cascades,Stevens Pass - East,4000.0,47.8507855,-120.9339069,0,1,0,0,0,0,0,1,0,0,0,0,very strenuous,13
1193,Sasse Ridge Snowshoe,Snoqualmie Region,Salmon La Sac/Teanaway,5400.0,47.3846531,-121.0812582,0,0,0,0,0,0,0,1,0,1,0,0,very strenuous,5
1194,Pinnacle Saddle Snowshoe,Mount Rainier Area,SW - Longmire/Paradise,6100.0,46.7666069,-121.6990741,0,0,0,0,0,0,0,1,0,0,0,0,moderately strenuous,5
1195,Wallula Gap - East,Eastern Washington,Palouse and Blue Mountains,783.0,46.05149948,-118.9363752,0,0,0,0,0,0,0,0,0,0,0,0,moderate,9
1196,Lewis and Clark State Park,Southwest Washington,Lewis River Region,525.0,46.52210507,-122.81404,0,0,0,0,1,0,0,0,0,0,0,0,easy,1
1197,Phelps Creek,Central Cascades,Stevens Pass - West,5500.0,48.0829987,-120.8349352,0,1,0,0,0,0,1,1,0,0,1,1,very strenuous,11
1198,Klickitat Rail Trail,Southwest Washington,Columbia River Gorge - WA,1550.0,45.69723869,-121.2897738,0,0,0,0,0,0,0,0,0,0,0,0,strenuous,9
1199,Forks of Canyon Creek,North Cascades,Mountain Loop Highway,2400.0,48.1636566,-121.8092823,0,0,0,0,0,0,0,0,0,0,0,0,moderately strenuous,9
1200,Escondido Lake,Snoqualmie Region,Salmon La Sac/Teanaway,4650.0,47.43464828,-121.1867523,0,0,1,0,0,0,0,0,0,0,0,0,very strenuous,12
1201,Box Spring Canyon,Central Washington,Yakima,2300.0,46.65956934,-120.7568693,0,0,0,0,0,0,1,1,0,1,0,0,moderately strenuous,5
1202,Dishpan Gap,Central Cascades,Stevens Pass - East,5600.0,47.97698333,-121.1472167,0,0,1,0,1,0,1,1,0,0,1,0,very strenuous,11
1203,Middle Fork to Salmon La Sac Traverse,Snoqualmie Region,North Bend Area,5000.0,47.54799311,-121.5371883,0,1,0,0,1,0,1,1,0,1,1,0,very strenuous,11
1204,Pine Creek,South Cascades,Mount St. Helens,3130.0,46.15474568,-122.1033382,0,0,0,0,0,0,0,1,0,0,0,0,easy,5
1205,Anacortes Community Forest Lands - Eastern Fringe Forest Loop,Puget Sound and Islands,Bellingham Area,550.0,48.4733765,-122.6051474,0,0,1,0,1,1,1,1,0,1,0,0,moderate,12
1206,Monument 78,North Cascades,Pasayten,5400.0,49.05699331,-120.7371149,0,0,0,0,0,0,0,0,0,0,0,0,very strenuous,9
1207,Colville Mountain Loop Trail,Eastern Washington,Selkirk Range,2900.0,48.56595842,-117.9131269,0,0,0,0,0,1,1,0,0,1,0,0,moderate,0
1208,Coal Creek Trail,Issaquah Alps,Cougar Mountain,600.0,47.5541912,-122.1665777,0,0,0,1,0,0,0,0,0,0,0,0,moderate,2
1209,Squak Mountain Traverse,Issaquah Alps,Squak Mountain,2025.0,47.50667856,-122.0866656,0,0,0,0,1,1,0,0,1,0,0,0,very strenuous,6
1210,Cairn Hill,Central Cascades,Blewett Pass,4745.0,47.33476559,-120.6342065,0,0,0,0,0,0,0,1,1,0,1,0,moderate,4
1211,Champion Beach,Snoqualmie Region,North Bend Area,850.0,47.48859325,-121.6435111,0,1,0,0,0,0,0,0,0,0,0,0,easy,13
1212,Golden Stairway,North Cascades,Pasayten,6850.0,48.5673063,-119.9041736,0,1,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1213,Fir Mountain,Eastern Washington,Okanogan Highlands/Kettle River Range,5674.0,48.67526352,-118.8995361,0,0,0,0,0,0,0,1,1,1,0,0,strenuous,6
1214,Bernhardt Mine,North Cascades,Pasayten,7350.0,48.60330888,-120.0938636,0,0,0,0,0,0,1,0,0,0,0,0,moderately strenuous,9
1215,Pasayten Drive,North Cascades,Methow/Sawtooth,4300.0,48.1906,-120.2349,0,0,0,0,0,0,0,0,0,0,0,0,moderate,9
1216,Crow Creek Snowshoe,South Cascades,White Pass/Cowlitz River Valley,4500.0,47.01618758,-121.1410797,0,1,0,0,0,0,0,0,0,0,0,0,very strenuous,13
1217,Chiwaukum Creek,Central Cascades,Stevens Pass - East,3350.0,47.68893333,-120.7408167,0,0,0,0,0,0,1,0,0,0,0,1,strenuous,8
1218,Coal Lake,North Cascades,Mountain Loop Highway,3420.0,48.11418,-121.51824,0,0,1,0,0,0,0,0,0,0,0,0,easy,12
1219,Old Sauk River Trail,North Cascades,Mountain Loop Highway,800.0,48.21543333,-121.5588333,0,1,0,0,1,1,0,0,0,1,0,0,easy,7
1220,Nada Lake,Central Cascades,Leavenworth Area,5200.0,47.4962592,-120.7391326,0,0,1,0,0,0,0,1,0,0,0,1,very strenuous,8
1221,Perry Creek,North Cascades,Mountain Loop Highway,5250.0,48.05406534,-121.4907457,0,0,0,1,1,1,1,1,1,0,1,0,very strenuous,10
1222,LaCrosse Basin,Olympic Peninsula,Hood Canal,4400.0,47.51618626,-123.3311033,0,1,1,0,0,0,0,0,0,1,1,0,very strenuous,11
1223,Copper Creek,Olympic Peninsula,Hood Canal,3200.0,47.50259089,-123.3242798,0,1,1,1,1,0,1,1,0,0,1,0,strenuous,10
1224,Black &amp; White Lakes,Olympic Peninsula,Hood Canal,4200.0,47.51570077,-123.3278069,0,1,1,1,1,0,1,1,0,1,1,1,very strenuous,10
1225,Little Pend Oreille National Wildlife Refuge - Mill Butte,Eastern Washington,Selkirk Range,2619.0,48.6238,-117.5316,0,1,0,0,1,0,0,0,1,1,0,0,moderate,6
1226,Tumwater Pipeline Trail,Central Cascades,Stevens Pass - East,1400.0,47.58706667,-120.7076,0,1,0,0,0,1,1,1,0,1,0,0,easy,7
1227,Jungle Hill Loop,Eastern Washington,Okanogan Highlands/Kettle River Range,6565.0,48.60658941,-118.477644,0,0,0,0,1,1,1,1,0,1,0,1,very strenuous,0
1228,Scott Paul Trail,North Cascades,Mount Baker Area,5200.0,48.70673333,-121.8122333,0,0,0,1,1,1,1,1,0,1,0,0,strenuous,2
1229,Sherman Peak Loop,Eastern Washington,Okanogan Highlands/Kettle River Range,6998.0,48.601911,-118.473413,0,0,0,0,0,0,1,1,1,0,1,0,moderately strenuous,4
1230,Sherlock Peak,Eastern Washington,Selkirk Range,6200.0,48.8841051,-117.5259682,0,1,0,0,0,1,1,1,1,0,0,0,moderately strenuous,0
1231,Little Annapurna,Central Cascades,Leavenworth Area,8440.0,47.52798152,-120.8206844,0,0,0,0,0,0,0,1,1,0,1,0,very strenuous,4
1232,Spruce Railroad Trail,Olympic Peninsula,Northern Coast,700.0,48.09328333,-123.8025167,0,0,1,0,0,0,0,1,0,0,0,0,moderate,12
1233,Burch Mountain via Falls Creek,North Cascades,Pasayten,7782.0,48.78443333,-120.3176667,0,0,0,0,0,1,1,1,0,0,1,0,very strenuous,11
1234,Falls Creek Falls,North Cascades,Methow/Sawtooth,2920.0,48.6345898,-120.1559203,0,0,0,1,0,0,0,0,0,1,0,0,moderate,2
1235,Robinswood Park,Puget Sound and Islands,Seattle-Tacoma Area,400.0,47.58881618,-122.142133,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1236,Little Wenatchee River,Central Cascades,Stevens Pass - East,2500.0,47.918,-121.0877,0,1,0,0,0,0,1,1,1,0,0,1,easy,6
1237,Poe Mountain via Irving Pass,Central Cascades,Stevens Pass - East,6015.0,47.89528333,-121.0359833,0,0,0,0,0,1,1,1,1,0,1,0,moderately strenuous,4
1238,Wolf Creek,North Cascades,Methow/Sawtooth,5738.0,48.48413571,-120.2992029,0,0,0,0,1,0,1,1,0,1,0,1,very strenuous,8
1239,Abernathy Pass via Cedar Creek,North Cascades,North Cascades Highway - Hwy 20,6400.0,48.579167,-120.478683,0,0,0,1,0,1,0,0,0,0,1,1,very strenuous,10
1240,Northern State Ghost Town,North Cascades,North Cascades Highway - Hwy 20,182.0,48.5255003,-122.194558,0,0,0,0,0,1,0,0,0,0,0,0,easy,7
1241,Picket Range,North Cascades,North Cascades Highway - Hwy 20,8151.0,48.67961,-121.33725,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
1242,West McMillan Spire via Goodell Creek,North Cascades,North Cascades Highway - Hwy 20,8000.0,48.6733333,-121.2658333,0,0,0,0,0,1,1,1,1,0,0,0,very strenuous,0
1243,Stiletto Peak,North Cascades,North Cascades Highway - Hwy 20,7660.0,48.504973,-120.719054,0,0,0,0,0,1,0,0,0,1,1,0,very strenuous,11
1244,Goode Mountain,North Cascades,North Cascades Highway - Hwy 20,9200.0,48.48,-120.91,0,0,0,0,0,0,1,1,1,0,0,0,very strenuous,6
1245,Luna Peak,North Cascades,North Cascades Highway - Hwy 20,8285.0,48.87838968,-121.252683,0,1,0,0,0,1,0,1,1,0,0,0,very strenuous,0
1246,Chewuch River Trail,North Cascades,Pasayten,6900.0,48.826262,-120.019466,0,0,0,1,0,0,1,1,0,0,1,0,very strenuous,10
1247,Bumping Lake,Mount Rainier Area,Chinook Pass - Hwy 410,3700.0,46.85695727,-121.3199294,0,0,1,0,1,1,1,0,0,1,0,1,moderate,8
1248,Black Lake,North Cascades,Pasayten,3982.0,48.78308333,-120.1613333,0,0,1,0,0,0,1,0,0,1,0,1,moderately strenuous,8
1249,Beaver Lake,North Cascades,Methow/Sawtooth,5500.0,48.46806532,-119.8835897,0,0,1,0,0,0,1,0,0,0,0,1,easy,8
1250,Bear Canyon,Central Washington,Yakima,3200.0,46.70642042,-120.8904905,0,1,0,0,0,1,1,0,0,1,0,0,moderately strenuous,7
1251,Umatilla Rim Trail,Eastern Washington,Palouse and Blue Mountains,4450.0,45.70664006,-118.0377236,0,0,0,0,0,0,1,0,0,0,0,0,very strenuous,9
1252,South Fork Walla Walla River,Eastern Washington,Palouse and Blue Mountains,5000.0,45.83049205,-118.1696534,0,1,0,0,0,0,1,1,0,0,0,1,very strenuous,1
1253,Virginia Lilly,Eastern Washington,Okanogan Highlands/Kettle River Range,4270.0,48.811293,-118.9321783,0,0,0,0,0,0,1,1,1,0,0,0,moderate,6
1254,Wenaha River Trail,Eastern Washington,Palouse and Blue Mountains,4000.0,45.947522,-117.454447,0,1,0,0,1,1,1,0,0,1,0,1,very strenuous,1
1255,Twin Sisters Lakes,Mount Rainier Area,Chinook Pass - Hwy 410,5200.0,46.75205,-121.36155,0,0,1,0,0,1,1,0,0,0,0,1,moderate,8
1256,Tieton River Nature Trail,Central Washington,Yakima,1900.0,46.7192147,-120.8344,0,1,0,0,0,1,1,0,0,1,0,0,moderate,7
1257,Swamp Lake,Mount Rainier Area,Chinook Pass - Hwy 410,5000.0,46.83222191,-121.3680663,0,1,1,0,1,0,0,0,0,0,0,1,strenuous,8
1258,Slate Creek,North Cascades,Methow/Sawtooth,6600.0,48.39570144,-120.4501534,0,0,0,0,0,0,1,1,0,1,1,0,very strenuous,11
1259,Silver Star View Snowshoe,North Cascades,North Cascades Highway - Hwy 20,4250.0,48.5986,-120.5879,0,0,0,0,0,0,0,1,0,0,0,0,moderately strenuous,5
1260,Mount Rose,Olympic Peninsula,Hood Canal,4301.0,47.49556667,-123.2675833,0,0,1,0,0,0,0,1,1,0,0,0,very strenuous,6
1261,Cascade Pass,North Cascades,North Cascades Highway - Hwy 20,5392.0,48.47544497,-121.0750564,0,0,1,1,0,1,0,1,0,1,1,0,strenuous,10
1262,Little Ranger Peak via Ranger Creek,Mount Rainier Area,Chinook Pass - Hwy 410,5010.0,47.0243,-121.5368833,0,0,0,0,1,1,0,1,0,1,0,0,very strenuous,5
1263,Hall of Mosses,Olympic Peninsula,Pacific Coast,600.0,47.86050338,-123.9347973,0,0,0,0,1,0,0,0,0,0,0,0,easy,1
1264,Rainy Lake,Snoqualmie Region,North Bend Area,3900.0,47.5474941,-121.5409613,0,0,0,0,0,0,0,0,0,0,0,0,very strenuous,9
1265,CCC Road: Blowout Creek Trailhead,Snoqualmie Region,North Bend Area,1520.0,47.51588333,-121.6134167,0,1,0,1,1,0,0,1,0,0,0,0,moderate,2
1266,Yellow Aster Butte,North Cascades,Mount Baker Area,6150.0,48.94351667,-121.66245,0,0,0,0,0,1,1,1,0,0,1,0,strenuous,11
1267,Wynoochee Lake,Olympic Peninsula,Olympia,950.0,47.4084195,-123.5852133,0,0,1,0,0,0,0,0,0,0,0,0,strenuous,12
1268,Williams Creek,North Cascades,Methow/Sawtooth,6500.0,48.39721165,-120.4671907,0,0,1,0,0,1,1,0,0,0,0,1,very strenuous,8
1269,Whipple Creek Park,Southwest Washington,Vancouver Area,200.0,45.745054,-122.695021,0,0,0,0,0,1,0,0,0,0,0,0,easy,7
1270,Quartz Ridge-Summit Prairie,South Cascades,Dark Divide,5245.0,46.1978,-121.7812833,0,0,0,0,0,0,1,1,0,0,1,0,moderately strenuous,11
1271,Sunnybrook Meadows,Olympic Peninsula,Hood Canal,5650.0,47.7365,-123.1688333,0,0,0,0,0,0,0,0,0,0,0,0,very strenuous,9
1272,Spencer Butte,Southwest Washington,Lewis River Region,4325.0,46.172533,-121.930533,0,0,0,0,0,0,1,0,0,1,0,0,moderately strenuous,13
1273,Smith Creek,South Cascades,Mount St. Helens,1800.0,46.1826,-122.0545667,0,1,0,0,0,0,0,0,0,0,0,0,easy,13
1274,Shark Reef Sanctuary,Puget Sound and Islands,San Juan Islands,60.0,48.462667,-122.937333,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1275,Sauk Mountain Snowshoe,North Cascades,North Cascades Highway - Hwy 20,5500.0,48.5810007,-121.5614064,0,0,0,0,0,0,0,1,1,0,0,0,very strenuous,6
1276,Rock Creek,Central Cascades,Stevens Pass - East,4350.0,47.96993333,-120.78905,0,0,0,0,1,0,1,1,0,1,0,0,very strenuous,5
1277,Chelatchie Prairie Rail Trail,Southwest Washington,Vancouver Area,500.0,45.803,-122.4914,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1278,520 Trail,Puget Sound and Islands,Seattle-Tacoma Area,164.0,47.64513596,-122.3018633,0,0,1,0,0,0,0,1,0,1,0,0,moderate,12
1279,Gee Creek,Southwest Washington,Lewis River Region,120.0,45.81785345,-122.7375841,0,0,0,0,0,0,0,0,0,0,0,0,easy,9
1280,Cub Peak,Olympic Peninsula,Hood Canal,4755.0,47.5369059,-123.2966423,0,0,1,0,0,0,0,1,1,0,0,0,very strenuous,6
1281,Snow Bowl Hut Snowshoe,Mount Rainier Area,SW - Longmire/Paradise,4300.0,46.70585146,-121.9927025,0,0,0,0,0,0,0,1,0,0,1,0,strenuous,11
1282,Silver Lakes,Olympic Peninsula,Hood Canal,5700.0,47.85641667,-123.0358833,0,0,1,0,0,0,0,1,0,0,1,1,very strenuous,8
1283,Sheep Canyon,South Cascades,Mount St. Helens,4600.0,46.20225,-122.26765,0,1,0,0,1,0,0,1,0,0,0,0,moderately strenuous,1
1284,Shorthorn,South Cascades,Mount Adams Area,6100.0,46.13080762,-121.515166,0,0,0,0,0,0,1,1,0,0,0,0,moderately strenuous,5
1285,Snider-Jackson Traverse,Olympic Peninsula,Pacific Coast,1675.0,47.93773557,-124.1653991,0,1,0,0,1,0,0,0,0,0,1,1,strenuous,1
1286,Robinson Pass Loop,North Cascades,Pasayten,6942.0,48.737836,-120.6785,0,0,0,0,0,1,1,1,0,0,0,0,strenuous,0
1287,Deer and Sand Lake,South Cascades,White Pass/Cowlitz River Valley,5315.0,46.64473333,-121.3822667,0,0,1,0,0,0,0,0,0,0,0,0,moderate,12
1288,Rock Creek,Snoqualmie Region,North Bend Area,4100.0,47.51627321,-121.4523125,0,1,1,0,0,0,0,0,0,0,1,0,very strenuous,11
1289,Battle Ground Lake State Park - Lower Lake Trail,Southwest Washington,Lewis River Region,680.0,45.80298144,-122.4913569,0,0,1,0,0,0,1,0,0,0,0,1,easy,8
1290,Independence Pass Loop,South Cascades,Mount St. Helens,4700.0,46.28204213,-122.0966381,0,0,1,0,0,0,1,1,0,1,1,0,moderately strenuous,11
1291,Silver Star Mountain - Ed's Trail,Southwest Washington,Lewis River Region,4390.0,45.76728347,-122.2433281,0,0,0,0,0,1,1,1,1,0,1,0,moderately strenuous,4
1292,Norway Pass,South Cascades,Mount St. Helens,4500.0,46.30445,-122.0819,0,0,1,0,0,0,1,1,0,0,1,0,moderate,11
1293,Berthusen Park,Puget Sound and Islands,Bellingham Area,111.0,48.96189152,-122.5080192,0,0,0,0,1,0,0,0,0,0,0,0,easy,1
1294,Grove of the Patriarchs Loop,Mount Rainier Area,SE - Cayuse Pass/Stevens Canyon,2200.0,46.75796667,-121.5575667,0,1,0,0,1,0,0,0,0,0,0,0,easy,1
1295,Mount Pilchuck,North Cascades,Mountain Loop Highway,5327.0,48.07020954,-121.8146829,0,0,0,0,0,0,1,1,1,0,0,0,strenuous,6
1296,Mount Catherine,Snoqualmie Region,Snoqualmie Pass,5052.0,47.37013333,-121.4443,0,0,0,0,0,0,1,1,1,0,0,0,moderate,6
1297,Deep Creek,Mount Rainier Area,Chinook Pass - Hwy 410,5850.0,47.00734258,-121.5236926,0,1,0,0,0,0,0,1,0,0,1,0,very strenuous,11
1298,Vesper Peak,North Cascades,Mountain Loop Highway,6214.0,48.0250075,-121.4778793,0,1,1,0,0,0,1,1,1,0,1,0,very strenuous,4
1299,Mount Muller,Olympic Peninsula,Northern Coast,3748.0,48.076033,-124.01315,0,0,0,0,0,0,1,1,0,0,1,0,very strenuous,11
1300,Beckler Peak,Central Cascades,Stevens Pass - West,5026.0,47.72425586,-121.2667036,0,0,0,0,1,1,0,1,1,1,0,0,strenuous,6
1301,Annette Lake,Snoqualmie Region,Snoqualmie Pass,3600.0,47.39275746,-121.4740733,0,1,1,1,1,0,1,1,0,0,0,1,strenuous,10
1302,Barclay Lake,Central Cascades,Stevens Pass - West,2423.0,47.79228478,-121.4592433,0,1,1,0,1,1,1,1,0,0,0,1,moderate,8
1303,Cape Disappointment State Park - North Head Trail,Southwest Washington,Long Beach Area,200.0,46.29807891,-124.0728273,1,0,0,0,1,0,0,0,0,0,0,0,moderate,3
1304,Heybrook Lookout,Central Cascades,Stevens Pass - West,1700.0,47.80836667,-121.5352,0,0,0,0,0,0,0,1,0,0,0,0,moderate,5
1305,Taylor Mountain - Elk Ridge Trail,Issaquah Alps,Taylor Mountain,1200.0,47.41480486,-121.9256335,0,0,0,0,0,1,0,0,0,1,0,0,moderate,7
1306,Taylor Mountain - Hermit Trail,Issaquah Alps,Taylor Mountain,1500.0,47.41474315,-121.9256598,0,0,0,0,0,1,0,0,0,1,0,0,moderate,7
1307,Taylor Mountain - Boot Trail,Issaquah Alps,Taylor Mountain,950.0,47.50718298,-121.8802085,0,0,0,0,0,1,0,0,0,1,0,0,easy,7
1308,Taylor Mountain - Sherwood Trail,Issaquah Alps,Taylor Mountain,1250.0,47.43264523,-121.9712234,0,0,0,0,0,1,0,0,0,1,0,0,moderate,7
1309,Taylor Mountain - Mount Beaver Trail,Issaquah Alps,Taylor Mountain,800.0,47.41476168,-121.9256732,0,0,0,0,0,1,0,0,0,1,0,0,easy,7
1310,Taylor Mountain - Holder Ridge Trail,Issaquah Alps,Taylor Mountain,900.0,47.43259444,-121.9708266,0,0,0,0,0,1,0,0,0,1,0,0,moderate,7
1311,Taylor Mountain - Holder Creek,Issaquah Alps,Taylor Mountain,1100.0,47.43235492,-121.9713222,0,1,0,0,0,1,0,0,0,1,0,0,easy,7
1312,Taylor Mountain - Holder Knob,Issaquah Alps,Taylor Mountain,1050.0,47.43260793,-121.9711591,0,0,0,0,0,1,0,1,0,1,0,0,moderate,7
1313,Taylor Mountain - Whiskey Still Trail,Issaquah Alps,Taylor Mountain,1050.0,47.43282017,-121.9709069,0,0,0,0,1,0,0,0,0,1,0,0,moderate,1
1314,Moulton Falls,Southwest Washington,Vancouver Area,570.0,45.8326478,-122.3918139,0,1,0,1,0,1,0,0,0,0,0,0,easy,2
1315,Mink Lake,Olympic Peninsula,Northern Coast,3100.0,47.96877826,-123.8638115,0,1,1,0,0,0,1,0,0,0,0,0,moderately strenuous,12
1316,Mount Fernow,Central Cascades,Leavenworth Area,9249.0,48.162793,-120.808389,0,0,0,0,0,1,1,1,1,0,1,0,very strenuous,4
1317,Mount Maude,Central Cascades,Stevens Pass - East,9040.0,48.08335441,-120.8346748,0,0,0,0,0,0,0,1,1,0,0,0,very strenuous,6
1318,Mount Price,Snoqualmie Region,North Bend Area,5000.0,47.5170638,-121.4536118,0,1,0,0,0,0,0,1,1,0,1,0,very strenuous,4
1319,Mount Pilchuck - Winter,North Cascades,Mountain Loop Highway,4000.0,48.08372711,-121.7831039,0,0,0,0,0,0,0,1,1,0,0,0,very strenuous,6
1320,Mount Adams Highline,South Cascades,Mount Adams Area,7750.0,46.3094932,-121.542871,0,0,1,0,0,0,1,1,0,0,0,0,very strenuous,12
1321,Mount Gardner,Snoqualmie Region,Snoqualmie Pass,3800.0,47.39115,-121.55775,0,0,0,0,0,0,0,1,0,1,0,0,strenuous,5
1322,Mosier Creek Falls and Mosier Plateau,Southwest Washington,Columbia River Gorge - OR,581.0,45.68609917,-121.4011703,0,1,0,1,0,0,1,0,0,0,0,0,moderate,2
1323,Mineral Creek,Snoqualmie Region,Salmon La Sac/Teanaway,4900.0,47.41761667,-121.23725,0,0,1,0,1,0,0,1,0,0,1,1,very strenuous,8
1324,Monte Carlo,Southwest Washington,Columbia River Gorge - WA,3360.0,45.89116646,-121.5909061,0,0,0,0,1,0,1,1,1,0,0,0,very strenuous,6
1325,Mesatchee Creek,Mount Rainier Area,Chinook Pass - Hwy 410,3680.0,46.9064,-121.42085,0,1,1,1,0,0,1,0,0,1,0,0,easy,2
