TITLE,REGION,SPECIFIC REGION,DISTANCE,DIST_TYPE,GAIN,HIGHEST,RATING,RATING_COUNT,LATITUDE,LONGITUDE,MOST_RECENT_REPORT_DATE,REPORT_COUNT,COAST,RIVERS,LAKES,WATERFALLS,OLD GROWTH,FALL FOLIAGE,WILDFLOWERS/MEADOWS,MOUNTAIN VIEWS,SUMMITS,WILDLIFE,RIDGES,ESTABLISHED CAMPSITES,DOGS ALLOWED ON LEASH,NO DOGS,KID FRIENDLY,REQUIRED PASSES,URL
Segelsen Ridge Snowshoe,North Cascades,Mountain Loop Highway,6,roundtrip,2500,4516,2,3,48.30199844,-121.6443553,1/10/21 0:00,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Sno-Parks Permit,https://www.wta.org/go-hiking/hikes/segelsen-ridge-snowshoe
Rock Creek Falls,Snoqualmie Region,North Bend Area,11,roundtrip,2100,3400,3,4,47.51735,-121.454217,10/31/21 0:00,15,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/rock-creek-falls
Green Mountain,Snoqualmie Region,North Bend Area,10,roundtrip,3600,4700,4,7,47.4878265,-121.6875982,5/21/21 0:00,71,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,https://www.wta.org/go-hiking/hikes/green-mountain-3
Olallie State Park - Olallie Trail,Snoqualmie Region,North Bend Area,18.4,roundtrip,2600,3500,4,2,47.43733,-121.6604488,11/3/21 0:00,41,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/olallie-trail
O. O. Denny Park,Puget Sound and Islands,Seattle-Tacoma Area,1.2,roundtrip,200,220,3.33,3,47.7097195,-122.249656,8/10/21 0:00,20,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/o-o-denny-park
Lake Aldwell Overlook Trail,Olympic Peninsula,Northern Coast,1.4,trails,50,,3,2,48.09770689,-123.5525592,2/24/21 0:00,13,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/lake-aldwell-overlook-trail
Squaw Lake,Snoqualmie Region,Salmon La Sac/Teanaway,5,roundtrip,1500,4850,3.8,5,47.543533,-121.096817,9/4/21 0:00,46,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/squaw-lake
Columbia National Wildlife Refuge  - Crab Creek,Central Washington,Tri-Cities,2.6,roundtrip,40,870,3.2,5,46.94952218,-119.2557389,4/16/21 0:00,31,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,No pass,https://www.wta.org/go-hiking/hikes/crab-creek-wildlife-area
Carkeek Park,Puget Sound and Islands,Seattle-Tacoma Area,3.5,roundtrip,800,240,3.87,15,47.70330575,-122.3634331,7/18/21 0:00,99,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/carkeek-park
Port Susan Bay Preserve,Puget Sound and Islands,Bellingham Area,2,roundtrip,,,4,1,48.20832264,-122.3653718,1/9/21 0:00,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,https://www.wta.org/go-hiking/hikes/port-susan-bay-preserve
Evergreen Beach Trail,Olympic Peninsula,Olympia,2,roundtrip,,,4,3,47.07743036,-122.9724018,10/29/21 0:00,17,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,,https://www.wta.org/go-hiking/hikes/evergreen-beach-trail
Chipmunk Rapids National Recreation Trail,Eastern Washington,Spokane Area/Coeur d'Alene,10,trails,,2400,0,0,48.44950007,-116.912384,12/27/20 0:00,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,https://www.wta.org/go-hiking/hikes/chipmunk-rapids-national-recreation-trail-kaniksu-marsh-loop
Deer Ridge,Olympic Peninsula,Hood Canal,9.8,roundtrip,2800,5350,3.12,17,47.96515,-123.19355,11/4/21 0:00,134,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/deer-ridge
Craig Mountain Wildlife Area - Wapshilla Ridge,Eastern Washington,Palouse and Blue Mountains,9,roundtrip,2000,4900,0,0,46.02243,-116.836474,5/17/21 0:00,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,No pass,https://www.wta.org/go-hiking/hikes/wapshilla-ridge-craig-mountain-wildlife-area
Mowich Lake Snowshoe,Mount Rainier Area,NW - Carbon River/Mowich,10,roundtrip,1400,5000,3.14,7,46.92706851,-121.9160255,6/27/21 0:00,112,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,National Park Pass,https://www.wta.org/go-hiking/hikes/mowich-lake
Big Tree Ridge,Issaquah Alps,Cougar Mountain,4.2,roundtrip,1340,1430,3.5,6,47.54700424,-122.0705016,9/18/21 0:00,100,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,No pass,https://www.wta.org/go-hiking/hikes/big-tree-ridge
Johnny Creek,North Cascades,,,,,,2.75,4,,,2/11/20 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/johnny-creek
Island Lake,Olympic Peninsula,,,,,,2.75,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/island-lake
Jack Creek,Central Cascades,Leavenworth Area,,,,,4.25,4,47.60603646,-120.9185442,9/11/21 0:00,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/jack-creek
Kay Creek,North Cascades,,,,,,2.33,3,,,4/26/02 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/kay-creek
House Rock,South Cascades,,,,,,3.75,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/house-rock
Indian Flat,South Cascades,,,,,,2.75,4,,,8/25/20 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/indian-flat
Index Creek,Central Cascades,Stevens Pass - East,,,,,3.5,4,47.67925835,-120.8698654,7/6/19 0:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/index-creek
Indian Head Basin,Central Cascades,,,,,,3.2,5,,,6/27/20 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/indian-head-basin
Ipsut Falls,Mount Rainier Area,NW - Carbon River/Mowich,11.4,roundtrip,300,2650,3.12,8,46.97708333,-121.8315333,8/25/21 0:00,25,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,National Park Pass,https://www.wta.org/go-hiking/hikes/ipsut-falls
Hoodoo Pass,Central Cascades,,,,,,2.33,3,,,9/25/16 0:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hoodoo-pass
Huffman Peak,Southwest Washington,Lewis River Region,13.6,roundtrip,3990,3830,3.5,4,45.9465,-122.17785,8/1/20 0:00,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/huffman-peak
Hubbard Creek,North Cascades,,,,,,3.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hubbard-creek
Honeymoon Creek,North Cascades,Pasayten,,,,,3,3,,,9/23/19 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/honeymoon-creek
Horton Butte,Central Cascades,,,,,,3.5,4,48.1459705,-120.494539,5/22/10 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/horton-butte
Indian Heaven,South Cascades,Mount Adams Area,,,,,2.29,7,46.09382902,-121.7683411,9/12/21 0:00,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/indian-heaven
Hornet Ridge,Central Cascades,,,,,,4.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hornet-ridge
Horseshoe Creek,North Cascades,,,,,,3.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/horseshoe-creek
Indian Creek Snowshoe,Snoqualmie Region,Salmon La Sac/Teanaway,14,roundtrip,1300,3600,3.5,2,47.3016947,-120.854508,2/22/20 0:00,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/indian-creek-snowshoe
Indian Creek,South Cascades,White Pass/Cowlitz River Valley,,,,,4.25,4,,,10/8/21 0:00,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/indian-creek-2
Hopkins Pass,North Cascades,,,,,,3.75,4,,,9/2/21 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hopkins-pass
Hudson Way,North Cascades,,,,,,2.5,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hudson-way
Holman Creek,North Cascades,,,,,,3,4,,,8/14/20 0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/holman-creek
Happy Hollow,Olympic Peninsula,Northern Coast,,,,,3,4,,,7/25/16 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/happy-hollow
Haystack,North Cascades,,,,,,3,3,,,4/9/17 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/haystack
Hardy Canyon,Central Washington,Yakima,9,roundtrip,2500,,2.83,6,46.8335385,-120.7117083,6/28/20 0:00,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/hardy-canyon
Hayden Pass,Olympic Peninsula,Hood Canal,,,,,4.25,4,,,8/10/21 0:00,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hayden-pass
Hoh Lake,Olympic Peninsula,Pacific Coast,,,,,3.6,5,,,8/12/21 0:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hoh-lake
Higley Peak,Olympic Peninsula,Olympia,,,,,2,4,,,5/19/12 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/higley-peak
Hidden Lakes,South Cascades,,,,,,3,5,,,3/5/20 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/hidden-lakes-1
High Divide,Olympic Peninsula,Northern Coast,,,,,3.12,8,47.9397105,-123.7676845,8/10/21 0:00,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/high-divide-1
Tunnel,Eastern Washington,,,,,,2.75,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/tunnel
Twin Lakes (North Cascades),North Cascades,Mount Baker Area,,,,,2.56,9,48.94348333,-121.6624667,8/11/21 0:00,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/twin-lakes-2
Trail Lake Coulee,Central Washington,Grand Coulee,5,roundtrip,100,,2.6,5,47.53436668,-119.2865401,4/5/21 0:00,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/trail-lake-coulee
Teeley Creek,South Cascades,,,,,,2.75,4,,,6/23/21 0:00,10,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/teeley-creek
Ten Mile,Eastern Washington,,,,,,3.6,5,48.51848051,-118.7380028,5/28/12 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/ten-mile-1
Tinkham Discovery,Snoqualmie Region,Snoqualmie Pass,,,,,3.5,4,,,8/22/20 0:00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/tinkham-discovery
Tongue Mountain,South Cascades,Dark Divide,3,roundtrip,1200,4838,3.27,11,46.39653333,-121.7652833,10/7/21 0:00,33,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/tongue-mountain
The Parks,North Cascades,,,,,,3,4,,,1/21/06 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/the-parks
Three Brothers Mountain,Central Cascades,,,,,,3.2,5,47.3613927,-120.8197801,9/29/21 0:00,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,https://www.wta.org/go-hiking/hikes/three-brothers-mountain
Tonga Ridge Snowshoe,Central Cascades,Stevens Pass - West,7,roundtrip,1400,5100,5,2,47.6550825,-121.18803,5/5/21 0:00,49,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,https://www.wta.org/go-hiking/hikes/tonga-ridge-snowshoe
Thompson Creek,North Cascades,,,,,,2.67,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/thompson-creek
Thunder Creek,South Cascades,,,,,,4,4,,,8/3/18 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/thunder-creek-2
Thirty Mile,Eastern Washington,,,,,,3.33,3,,,7/24/99 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/thirty-mile
Three Mile Creek,North Cascades,,,,,,1.6,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/three-mile-creek
Three Prong Creek,North Cascades,,,,,,4.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/three-prong-creek
Three Fools Creek,North Cascades,,,,,,3,4,,,8/31/20 0:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/three-fools-creek
Tired Creek,Snoqualmie Region,Salmon La Sac/Teanaway,,,,,3.5,4,47.4574699,-121.0705443,10/31/21 0:00,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/tired-creek
Swan Lake,Eastern Washington,Okanogan Highlands/Kettle River Range,3.1,roundtrip,360,3960,3,4,48.515533,-118.835633,7/25/20 0:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/swan-lake
Sunrise Nature,Mount Rainier Area,NE - Sunrise/White River,,,,,3.8,5,46.77302532,-121.3848495,8/14/21 0:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/sunrise-nature
Talapus Lake Snowshoe,Snoqualmie Region,Snoqualmie Pass,8.5,roundtrip,1600,3280,3,3,47.4027234,-121.5226941,4/11/21 0:00,105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/talapus-lake-snowshoe
Table Mountain,Central Cascades,Blewett Pass,,,,,3.25,4,47.3022,-121.547,8/21/21 0:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/table-mountain-2
Tamarack Peak,North Cascades,,,,,,3.5,4,,,8/30/17 0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/tamarack-peak
Stub Creek,North Cascades,,,,,,2.25,4,,,8/1/02 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/stub-creek
Sun Top Snowshoe,Mount Rainier Area,,10,roundtrip,3000,5280,3,3,47.03714046,-121.5956497,4/25/21 0:00,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sno-Parks Permit,https://www.wta.org/go-hiking/hikes/sun-top-snowshoe
Sundown Pass,Olympic Peninsula,Olympia,,,,,3,5,47.48390312,-123.455359,6/2/21 0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/sundown-pass
Suiattle Pass,Central Cascades,,,,,,2.25,4,,,9/6/20 0:00,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/suiattle-pass
Sulphur Moraine,North Cascades,,,,,,2.67,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/sulphur-moraine
Sugarloaf,Central Cascades,Entiat Mountains/Lake Chelan,,,,,2.2,5,47.75738322,-120.5281391,8/30/21 0:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/sugarloaf
Swallow Caves,Central Cascades,,,,,,3,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/swallow-caves
Swamp Creek,Central Cascades,,,,,,3,3,,,6/30/07 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/swamp-creek
Boston Basin,North Cascades,North Cascades Highway - Hwy 20,,,,,4.17,6,48.502071,-121.0676138,8/9/21 0:00,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/boston-basin
Cady Pass,Central Cascades,,,,,,3,4,48.72686911,-120.7498741,8/13/21 0:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/cady-pass
Butte Creek,Central Cascades,Entiat Mountains/Lake Chelan,,,,,3,4,,,7/30/21 0:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/butte-creek
Burnt Rock,South Cascades,Mount Adams Area,13,roundtrip,1400,6100,2.8,5,46.26926667,-121.5785833,7/1/18 0:00,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/burnt-rock
Cameron-Lost Primitive,Olympic Peninsula,Hood Canal,,,,,3.25,4,,,8/15/21 0:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/cameron-lost-primitive
Bone Lake,South Cascades,,,,,,3.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/bone-lake
Bottle Spring,Eastern Washington,,,,,,3.75,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/bottle-spring
Bryant Peak,Snoqualmie Region,,,,,,2.5,4,47.4170565,-121.4406498,8/16/21 0:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/bryant-peak
Breeden Road - Wall Lake,Eastern Washington,Spokane Area/Coeur d'Alene,8,roundtrip,100,,4,5,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/breeden-road-wall-lake
Cady Point,Central Cascades,,,,,,4.5,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/cady-point
Boyer Park Bluffs,Eastern Washington,Palouse and Blue Mountains,4,roundtrip,1550,2200,4.5,4,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/boyer-park-bluffs
Bryan Butte,North Cascades,,,,,,2.75,4,,,8/20/17 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/bryan-butte
Boiling Lake,North Cascades,Methow/Sawtooth,,,,,4,4,,,7/12/21 0:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/boiling-lake
Boulder Butte,North Cascades,,,,,,3.17,6,48.31301243,-120.6540527,10/2/21 0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/boulder-butte
Bootjack Mountain,Central Cascades,Leavenworth Area,8,roundtrip,3900,6789,3.75,8,47.61008333,-120.9450667,10/14/21 0:00,41,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/bootjack-mountain
Buffalo Pass,North Cascades,,,,,,2.8,5,,,9/2/21 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/buffalo-pass
Border Trail,North Cascades,Pasayten,,,,,3.4,5,,,6/8/19 0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/border-trail
Big Twin,South Cascades,,,,,,4,5,,,7/8/13 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/big-twin
Blazed Ridge,Snoqualmie Region,,,,,,3,4,,,10/12/09 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/blazed-ridge
Boardman Camp,Central Cascades,,,,,,3.25,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/boardman-camp
Bishop Ridge,South Cascades,Dark Divide,9,roundtrip,3600,5200,3,4,46.4323,-121.7626,7/15/21 0:00,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/bishop-ridge
Blue Mountain - Deer Park Snowshoe,Olympic Peninsula,,14,roundtrip,2500,6000,3.5,2,,,7/26/21 0:00,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/blue-mountain-deer-park-snowshoe
Blue Hole,South Cascades,,,,,,3.83,6,,,7/3/21 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/blue-hole
Boardman Lake Snowshoe,North Cascades,Mountain Loop Highway,11.9,roundtrip,1800,3000,1.5,2,48.0336037,-121.6851377,4/11/21 0:00,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/boardman-lake-snowshoe
Big Creek,South Cascades,,,,,,3.75,4,46.736,-121.9703,6/12/21 0:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/big-creek-2
Big Burn Canyon,Central Washington,Yakima,16,roundtrip,2850,4850,3,5,46.83584938,-120.7148592,5/7/20 0:00,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Discover Pass,https://www.wta.org/go-hiking/hikes/big-burn-canyon
Big Hollow,South Cascades,,,,,,2.75,4,,,5/25/20 0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/big-hollow
Blue Jay Way,Central Cascades,,,,,,2.75,4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/blue-jay-way
Blue Creek,Snoqualmie Region,Salmon La Sac/Teanaway,,,,,2.75,8,,,8/27/21 0:00,15,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,No pass,https://www.wta.org/go-hiking/hikes/blue-creek-1
Big Slide,South Cascades,,,,,,4,4,45.8816884,-121.9835786,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/big-slide
Ingalls Creek,Central Cascades,Blewett Pass,14.4,one-way,1450,3450,3.62,29,47.46283333,-120.6732167,10/16/21 0:00,448,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/ingalls-creek
Huckleberry Mountain,North Cascades,Mountain Loop Highway,14,roundtrip,4900,5900,2.7,10,48.26919756,-121.3494229,9/14/21 0:00,67,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/huckleberry-mountain
Happy Lake Ridge,Olympic Peninsula,Northern Coast,18,roundtrip,4400,5280,2.75,4,47.97759999,-123.6929997,7/20/20 0:00,37,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,National Park Pass,https://www.wta.org/go-hiking/hikes/happy-lake-ridge
Holden Lake,Central Cascades,Entiat Mountains/Lake Chelan,8,roundtrip,1735,5300,4,6,48.20036479,-120.789957,9/10/19 0:00,15,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/holden-lake
High Pass,Central Cascades,Stevens Pass - East,26,roundtrip,4500,7100,2.83,6,48.0770691,-120.8578772,9/24/21 0:00,60,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/high-pass
Hog Canyon Lake,Eastern Washington,Spokane Area/Coeur d'Alene,5.3,roundtrip,300,2200,3.67,6,47.36743171,-117.8302574,6/23/19 0:00,28,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/hog-lake
Heather Lake (near Lake Wenatchee),Central Cascades,Stevens Pass - East,7,roundtrip,1350,3950,4.29,14,47.86636667,-121.0753,11/1/21 0:00,132,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/heather-lake
High Pass,North Cascades,Mount Baker Area,3.6,roundtrip,765,5965,2.83,6,48.95229648,-121.6358185,9/16/21 0:00,52,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/high-pass-1
Hall Mountain,Eastern Washington,Selkirk Range,14,roundtrip,4130,6323,3.38,8,48.80751165,-117.2583618,8/7/20 0:00,24,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,,https://www.wta.org/go-hiking/hikes/hall-mountain
Grace Lakes,Central Cascades,Stevens Pass - West,4,roundtrip,500,4700,4.33,6,47.74434489,-121.0964584,9/29/21 0:00,68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/grace-lakes
Tatie Peak and Grasshopper Pass,North Cascades,Pasayten,9.4,roundtrip,1200,7386,3.33,15,48.70236667,-120.6726167,10/12/21 0:00,81,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,Northwest Forest Pass,https://www.wta.org/go-hiking/hikes/grasshopper-pass
Halliday,Eastern Washington,Selkirk Range,8.4,roundtrip,2000,4800,3.67,3,48.9229712,-117.3107486,8/12/21 0:00,8,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,No pass,https://www.wta.org/go-hiking/hikes/halliday
Griff Creek,Olympic Peninsula,Northern Coast,5.6,roundtrip,2800,3200,4,7,48.016567,-123.590117,10/4/21 0:00,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,https://www.wta.org/go-hiking/hikes/griff-creek
